AF3_alpha_abs,AF3_alpha_rel,AF3_entropy,AF3_cog,F7_alpha_abs,F7_alpha_rel,F7_entropy,F7_cog,F3_alpha_abs,F3_alpha_rel,F3_entropy,F3_cog,FC5_alpha_abs,FC5_alpha_rel,FC5_entropy,FC5_cog,T7_alpha_abs,T7_alpha_rel,T7_entropy,T7_cog,P7_alpha_abs,P7_alpha_rel,P7_entropy,P7_cog,O1_alpha_abs,O1_alpha_rel,O1_entropy,O1_cog,O2_alpha_abs,O2_alpha_rel,O2_entropy,O2_cog,P8_alpha_abs,P8_alpha_rel,P8_entropy,P8_cog,T8_alpha_abs,T8_alpha_rel,T8_entropy,T8_cog,FC6_alpha_abs,FC6_alpha_rel,FC6_entropy,FC6_cog,F4_alpha_abs,F4_alpha_rel,F4_entropy,F4_cog,F8_alpha_abs,F8_alpha_rel,F8_entropy,F8_cog,AF4_alpha_abs,AF4_alpha_rel,AF4_entropy,AF4_cog,label
0.014644855788186526,0.15424912483424616,0.6592904085227891,10.525159687011431,0.018985089259562965,0.20374272191548468,0.6599423968752687,10.42086323010767,0.04689641807684704,0.26422301211158744,0.734530996365597,9.704959124325164,0.023110866277486493,0.2336907792235361,0.7593825076806172,11.028268037047008,0.07597334732922159,0.34204151362786933,0.8810556627320986,10.840257735208043,0.04450269490223349,0.26491696147227684,0.891175648323222,10.65198666989427,0.05693114930826457,0.27559390725672317,0.8734622552867929,10.711351400249045,0.09113705618621393,0.28341997108095196,0.7990753542673031,11.402269171231247,0.11032166453238808,0.3300951965364816,0.8005573172709648,10.994473394320647,0.08717775677662093,0.31168327547687297,0.8365822480765739,10.325167809555696,0.04504946081915259,0.3049415245484721,0.8652645017086137,9.930007284244025,0.054909901391267765,0.2997993414997339,0.8395532687757563,9.47576208628549,0.02649188999309809,0.2922692057312364,0.85036783440675,10.000659163149244,0.014860381857733949,0.1789692454290053,0.7250118769651153,10.047956666253786,0
0.012817367915057564,0.1568641809363463,0.6306903732147585,10.416094929404332,0.018292635906504297,0.21728165630355903,0.6911641711886997,10.258713743547283,0.019408717566339745,0.18072718421951342,0.8143295336134926,10.503085805073885,0.022834959737519644,0.23928025212512807,0.7632141621270007,10.858135153198992,0.09223842449008864,0.4272301000548149,0.8319130528250199,10.658451058728524,0.06322902393926963,0.30106263341444106,0.8331654542757433,9.439099445892891,0.052908353813176656,0.3029674318823582,0.8698294558103388,11.121965568047202,0.05750400040117101,0.1522979130944772,0.8261195257243694,10.27207093448332,0.09306931652582254,0.21707028192793554,0.8313809732863815,10.090677820853198,0.10473392359262183,0.33368749990380725,0.8355433396112583,9.553610711387458,0.03326496345535542,0.22040855104731813,0.8594590318315065,9.491623783643027,0.01709309609271635,0.14314266756906252,0.8688434367140727,9.580323163831565,0.01755289339195423,0.20670605154342103,0.8576186350604666,9.365063805721132,0.005546504994971975,0.08663585973853158,0.6236151139838064,9.646925295196436,1
0.008625368327503729,0.18530685490080298,0.7551855743004623,9.529013150680383,0.006788349944967379,0.13236768117437728,0.7818998840618916,9.964926395974329,0.011810609237804052,0.11757158573768157,0.7948728526644354,9.962355144077739,0.007573606833706764,0.09201350401849187,0.8343152351402983,9.89143925927765,0.055923577047241234,0.30811008206538637,0.8823827955422099,10.615024024396781,0.0579221478181252,0.3283056018551751,0.8762618705409829,9.879866037534017,0.06891670869074162,0.4150189895488894,0.8588651993178386,10.28428057680952,0.03997404936377021,0.19973183321172244,0.8819610875725573,9.900383906759393,0.051657489782845095,0.21683915061932454,0.868109944719455,9.954964009617251,0.08251232405757378,0.4164011485687999,0.8134190258480105,9.477344021984266,0.05582727211675217,0.3289666865425246,0.8058620191442823,9.274615456641097,0.033201472616380096,0.2434241915172213,0.8829727950211007,9.641337764239774,0.032535956942756274,0.3106755960924108,0.8070351568288204,9.058143511920925,0.01185255739768551,0.1870326791921707,0.7506092381638262,9.178355303901645,1
0.006010977371824948,0.11827548252353746,0.7138344126133949,9.832594425186016,0.0036369224306269377,0.0746532445770765,0.7964755950279288,10.884927683264872,0.011813833793657611,0.10263788987550707,0.7427048461851053,10.478327819353689,0.007045930574171435,0.08196214650684056,0.8454897993751433,10.61737695114717,0.033411139887993345,0.24118318779496822,0.8776654418592749,10.55411572801818,0.04818573633629871,0.2655010461715308,0.877239799779744,9.971406528333453,0.052222062800120365,0.3470888680018051,0.8280366657096735,10.022490641047686,0.03775724602604331,0.2289088184921264,0.868134688970455,11.081972316815028,0.054823224988501056,0.24905990991182478,0.8807324499804482,10.798275152657986,0.050882985426267596,0.3754536776030888,0.8671055093543933,10.405695385513688,0.04071470602932368,0.24420972602513694,0.8098118555295051,10.030265983554132,0.03625915601082861,0.26320113667545747,0.8154272494914828,10.288669172195219,0.02380706986612322,0.28231497159256935,0.829923766940233,9.918519387040122,0.011115013548573586,0.16753826824541193,0.749927404090306,9.89592207971875,1
0.005194127262397607,0.16312571299628023,0.8014017720524318,10.08372558832175,0.004358678944514564,0.1365223556778453,0.8438802124321406,10.096847777069414,0.03584829219675565,0.3403233575724468,0.7914355000393258,9.705230097038198,0.010639060183981667,0.18361869354377458,0.7989864242045576,9.863965858618458,0.01662410197958001,0.15034096104092085,0.8829131088052538,10.328926494924225,0.029931498559252166,0.16161141630620912,0.8458284438964399,9.58075615663878,0.06810504303564555,0.3439854503627315,0.7974454527689477,9.98565057365915,0.08750595034803911,0.44105312176308625,0.8296293331476992,10.438556751179497,0.07535039106799515,0.33807081480732,0.8517868938338401,10.253417922523699,0.05054883502001145,0.31215682263378103,0.8506125259007754,10.050679694263813,0.03894120774494681,0.24256317980422337,0.8403627053943683,9.31008282816757,0.040620687755066054,0.31118349832099323,0.8330163838792811,9.353984478155217,0.0171614816669643,0.2630778216256663,0.8757527784512139,9.63573088770165,0.009715453154308072,0.23147783596317784,0.8672178440376895,9.814914335720987,1
0.005560691379245575,0.18830057295545904,0.8559020693596789,10.015560786429907,0.008094808877402737,0.25319072112107377,0.8574390232294501,10.089073110627544,0.0354331930724323,0.2902636868571345,0.8669086237239492,9.631569234025495,0.008867490973743297,0.16229920865132627,0.8514570368226172,9.776577964489206,0.01593792456503547,0.11954500412008813,0.8955174708804965,10.41521286756413,0.023962706561276807,0.13325521620955588,0.8102980964533609,9.930649586314793,0.03959870941136979,0.2526066814272549,0.8328224358262966,10.219706341328134,0.08056709007350688,0.4639207939030636,0.837326620092732,10.607043719729242,0.08625544716957298,0.3391734964718124,0.8702649321029594,10.446817805142723,0.07166785736562035,0.3280507481163038,0.841960723264017,10.079600342884039,0.04961703217445728,0.36106045798927416,0.8399082932111445,9.612891334741981,0.047893262297720444,0.25693548453836684,0.8531546387180295,9.362116678126519,0.02387424173782299,0.31184474364717585,0.8279155317982128,9.673558374364285,0.010168453189505341,0.21753544765640045,0.8755379112535315,9.68526688505201,1
0.006170444456181506,0.1754359042658387,0.8605680384674083,9.902344236138427,0.009237500344088406,0.2370632501887113,0.8801149795885872,10.348300011307224,0.00857689124184201,0.06708403352103266,0.829809567030729,9.928283345137583,0.011092949692120435,0.14160499445413113,0.8668172387191275,10.333754034688237,0.03529083305869533,0.2237465088411048,0.864285628919435,9.490050187879328,0.030600945276713667,0.18693938375854033,0.8547487499631862,11.237578086695883,0.027592923891400722,0.19197606997653874,0.8940386796596577,11.329865484042998,0.047288951390572403,0.29038699110047844,0.8977814806944727,10.47209688692224,0.04522316455253905,0.1892255480468217,0.8716150475923169,10.222245572933147,0.046824797477505176,0.27295667465342854,0.836657109645482,9.65281900873594,0.023107291395854927,0.2242933200086661,0.8782236986474462,10.158540594018396,0.01221819872683331,0.07903464466999759,0.8593814620225609,10.401125347279486,0.016976372093738888,0.2754995543540153,0.8376628305216184,9.971650020137952,0.005270625011988479,0.1241294881849941,0.8778469015881964,9.835944775561865,1
0.009196710732730866,0.2580470314786235,0.8280321128156928,9.758390905203592,0.0088463116799585,0.23461767449969376,0.8583791101086812,9.863523139022101,0.010732318356888537,0.12625565700446806,0.8019165285684383,9.708357803934824,0.011876115623525797,0.21463043331061218,0.8682072054389609,10.181255254343359,0.035535159173195954,0.20870084036167225,0.8550755634625091,9.752018591636334,0.04247819350615739,0.2500697526850449,0.8400619880864609,11.767188976204704,0.05098518266456137,0.2577911175983878,0.8541279802981402,11.144941651386864,0.040659471723729246,0.22334326404996838,0.8930795887061223,10.192414902867725,0.03429486535106463,0.1517162620917557,0.8469352765246251,9.573113484786946,0.05112462739974299,0.3224600952631977,0.8396316656198328,9.874050407154426,0.021337842971707432,0.26021572101209006,0.8689567261995399,10.888890403521902,0.010263087001116394,0.0824916450445784,0.8401449741717386,11.865710577702009,0.017520093501320756,0.3162657942128793,0.8448208289435927,10.385564431892835,0.007457011624352808,0.19187141111024844,0.8228202970470277,10.398728653976244,1
0.00786901273223774,0.2558320097549179,0.8273161425732514,10.291372412788522,0.007878031039643388,0.242535613829887,0.85800277647672,10.283555937859651,0.015334696682880587,0.2003693061022013,0.8780811739781896,10.11524649690643,0.009242279201371023,0.20740902307498243,0.8808249170569254,10.684107765154694,0.06288852123110368,0.24898718585592258,0.8570138273198039,10.369502056662144,0.024978209047283692,0.16553579171865807,0.8664880128109114,11.409391590200554,0.032448604966822114,0.20974628426445951,0.8626903994008798,10.193997663688203,0.04976501044055966,0.26790548740720144,0.8430087944688539,11.42685780901238,0.056946493069574965,0.22352226970025213,0.8746045132312934,9.940841413853782,0.05767844036584198,0.29520386359914835,0.8633254610953961,9.886532569523617,0.02474598524395825,0.22806332358060674,0.8583936942316135,10.750652074508055,0.019213226059458983,0.1591753919663485,0.8663666642716962,10.873414262233297,0.019695247216751328,0.27639033996559315,0.8424750098523176,10.496097006906822,0.01036577611631191,0.24996186189077463,0.8340126343283629,10.674101539935691,1
0.007550153383713048,0.25043679284379805,0.8329013771706901,10.913857336628867,0.009300151424517365,0.23811852884812898,0.8627765802743977,11.053364089642033,0.01961453586740559,0.20084918507190885,0.857750192063772,10.162488976307243,0.012723536428594709,0.2414822086900681,0.8587125183329423,11.45525333614792,0.061679281037560235,0.29193184687076484,0.8522902323425657,10.493910182990389,0.024397141540130556,0.1668818601905125,0.8262753951538305,9.827878091879533,0.026478956559494185,0.2183977280368809,0.8896862133939167,10.652877606296384,0.027835566142929993,0.2172438510337129,0.8846857470510395,10.475108049467991,0.060121637061762774,0.28229392024709415,0.879743055408277,9.43586642183634,0.06933529101975643,0.37483975094991334,0.86833927374472,9.755533560183586,0.02490685430658367,0.2123348715316534,0.8570578167591866,10.621276359022085,0.03631693982928965,0.24068717392198508,0.8614373546935409,10.438253350148784,0.01802116789359704,0.23322496248418287,0.863302025704996,10.89132774230957,0.01176459074602761,0.27788786590602593,0.8558505471709303,11.00189942635961,1
0.0066104866830420436,0.19395968447581446,0.7843757088590032,9.990028280771584,0.008865277688146834,0.165494925585925,0.7625521668567271,10.720873948780813,0.022094912610294462,0.30065555527267435,0.8880140527610048,10.34021519647443,0.011877242628551003,0.22849911540927834,0.7717998117273336,11.279749309453718,0.03413833164760696,0.20494060585409982,0.8286628976800245,11.106965916138957,0.024703900254500814,0.17584780069182732,0.8653369676650453,9.891492574435523,0.03319676011285009,0.26530787632096864,0.8761400140311546,10.653584148610689,0.02382339381519359,0.17125130612891556,0.8886708509179932,10.002661051412664,0.03453858460574814,0.1818943095920113,0.8893434355915668,9.645638304874177,0.047021538417184656,0.35949755241970754,0.8619341452116918,10.111201192734251,0.019002386816466283,0.22306443843569274,0.8825113483025969,10.910279849400771,0.024382070498319464,0.2596718701804804,0.8575057355050745,10.728800512805675,0.0139975917579541,0.2564189663548947,0.867395302964365,11.120277706975617,0.012414427358763256,0.30061778434765135,0.8544830336770737,10.87126773678599,1
0.019193408865283722,0.163127817155137,0.8869402223797258,10.22185218057795,0.01615244774270661,0.13845231134074734,0.785131786389641,10.529694770977189,0.0486018599191184,0.43561556330366724,0.8117630154842387,10.11242014210521,0.01797685080575103,0.20431731422862412,0.8223226900094566,10.485510739780707,0.04958444571992454,0.16951420293548317,0.9039834205118417,10.656007929718232,0.06410839521742581,0.2200409449358917,0.9180639866477244,9.816721724253563,0.08989024928645532,0.4006517039223694,0.85586779454813,9.581230312252714,0.10911166604365793,0.3342360541457851,0.8581241253532156,9.718309445856253,0.08881453955366492,0.3807999783045246,0.8668627034324026,9.694335041940613,0.10531799021990572,0.36856585351878435,0.8547485530981134,9.839951014913671,0.050185719855534675,0.40584268462183903,0.8731993856119131,10.038199229127605,0.056169018735994086,0.38358345538994176,0.8325376591009366,10.196727369484375,0.03821708210173654,0.3914464997441843,0.8640103246697468,10.107352366283713,0.0393197241214258,0.2876521113771746,0.9052348092968753,10.674346924542942,1
0.03775067582186998,0.14332263339063508,0.9664451870773086,10.727732129883943,0.02029900980867688,0.18220810164892853,0.8842899246257451,9.687594063849708,0.05823205436212583,0.37616316124937205,0.8288241286843008,10.165494098775566,0.027547127798603223,0.20333997526194264,0.8844445980371133,9.973742567304464,0.1268324505147066,0.1820548288007722,0.9694701512392276,10.385798502551877,0.13728525394262633,0.18070243673419492,0.9642621686887161,9.917955399251708,0.11726219885576605,0.3334933471073253,0.8840359767242737,9.711760888793636,0.1986799051867402,0.295183180117978,0.8998364465217679,9.596220045680319,0.14786954766543553,0.4456621457882809,0.8250176987276442,9.883106256297571,0.16853046654038553,0.2579779793011835,0.9092922995731244,9.675618529965842,0.06803064049436197,0.3606621251764204,0.8752248624677869,9.959654474173501,0.07829645089520576,0.40135241338598615,0.8518828128055345,10.183815328257127,0.049277104438407944,0.28676049654523983,0.9023526125224041,10.07929126932787,0.06327159342590995,0.19711126240251708,0.9504829659350205,10.721314878936344,0
